TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,5e-04,1,65.574,17.736,92.298
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.001,1,65.431,17.637,83.084
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.002,1,67.059,17.877,84.951
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.003333333,1,68.197,17.371,85.58
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.006666667,1,80.444,17.778,98.25
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.01,1,76.441,17.593,94.049
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.02,1,105.428,18.677,124.125
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.033333333,1,99.717,20.398,120.134
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.05,1,105.407,22.473,127.901
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.066666667,1,181.181,30.208,211.424
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,kmeans,0.01,1,1307.112,9.184,1316.526
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,mbkmeans,5e-04,1,50.764,18.81,69.584
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,mbkmeans,0.001,1,50.914,18.805,69.729
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,mbkmeans,0.002,1,52.895,19.22,72.125
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,mbkmeans,0.003333333,1,53.435,19.08,72.527
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,mbkmeans,0.006666667,1,56.356,19.434,75.802
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,mbkmeans,0.01,1,57.491,19.436,76.941
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,mbkmeans,0.02,1,71.558,20.542,92.114
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,mbkmeans,0.033333333,1,78.363,21.007,99.389
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,mbkmeans,0.05,1,110.832,25.521,136.382
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,mbkmeans,0.066666667,1,144.595,29.003,173.628
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,5e-04,1,65.841,17.571,84.716
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,5e-04,2,65.774,17.567,83.374
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,5e-04,3,65.624,17.6,83.258
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,5e-04,4,66.028,17.594,83.658
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,5e-04,5,65.753,17.564,83.349
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,5e-04,6,65.869,17.627,83.528
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,5e-04,7,65.622,17.664,83.324
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,5e-04,8,65.784,17.626,83.443
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,5e-04,9,65.648,17.56,83.242
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.001,1,65.961,17.58,83.572
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.001,2,65.665,17.572,83.27
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.001,3,66.736,17.616,84.412
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.001,4,66.751,17.676,84.491
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.001,5,66.059,17.612,83.715
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.001,6,65.931,17.547,83.511
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.001,7,66.48,17.516,84.033
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.001,8,65.44,17.49,82.961
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.001,9,65.918,17.694,83.65
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.002,1,67.222,17.627,84.885
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.002,2,67.769,17.553,85.356
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.002,3,68.136,17.687,85.859
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.002,4,67.465,17.777,85.277
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.002,5,69.208,17.811,87.054
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.002,6,67.795,17.749,85.579
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.002,7,70.082,17.997,88.111
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.002,8,69.088,17.743,86.864
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.002,9,69.099,17.75,86.885
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.003333333,1,72.108,17.598,89.746
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.003333333,2,67.44,17.559,85.036
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.003333333,3,67.798,17.489,85.32
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.003333333,4,72.64,17.941,90.639
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.003333333,5,68.425,17.971,86.452
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.003333333,6,69.687,17.595,87.333
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.003333333,7,67.649,17.559,85.25
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.003333333,8,67.48,17.58,85.109
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.003333333,9,67.878,17.433,85.361
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.006666667,1,71.224,17.863,89.142
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.006666667,2,72.915,18.086,91.049
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.006666667,3,76.014,17.921,93.994
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.006666667,4,71.793,17.928,89.773
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.006666667,5,69.798,17.912,87.762
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.006666667,6,72.587,17.911,90.55
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.006666667,7,71.894,17.931,89.884
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.006666667,8,76.028,17.917,93.998
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.006666667,9,72.957,17.743,90.755
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.01,1,81.72,17.856,99.63
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.01,2,81.791,18.176,100.031
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.01,3,75.515,17.966,93.536
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.01,4,79.645,17.882,97.585
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.01,5,78.355,17.948,96.362
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.01,6,88.853,18.207,107.134
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.01,7,85.624,17.921,103.606
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.01,8,76.347,18.063,94.463
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.01,9,75.657,17.961,93.676
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.02,1,84.908,18.427,103.397
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.02,2,80.801,18.368,99.226
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.02,3,91.584,18.59,110.239
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.02,4,96.749,18.666,115.481
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.02,5,96.665,18.673,115.409
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.02,6,91.437,18.526,110.026
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.02,7,95.771,18.557,114.393
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.02,8,89.726,18.497,108.289
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.02,9,81.563,18.429,100.054
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.033333333,1,146.796,23.342,170.268
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.033333333,2,94.566,19.708,114.341
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.033333333,3,98.387,20.155,118.611
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.033333333,4,96.612,19.941,116.637
